LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Label,Track index,Track ID,Number of spots in track,Number of gaps,Number of split events,Number of merge events,Number of complex points,Longest gap,Track duration,Track start,Track stop,Track displacement,Track mean X,Track mean Y,Track mean Z,Track mean speed,Track max speed,Track min speed,Track median speed,Track std speed,Track mean quality,Total distance traveled,Max distance traveled,Confinment ratio,Mean straight line speed,Linearity of forward progression,Mean directional change rate
Label,Index,ID,N spots,N gaps,N splits,N merges,N complex,Lgst gap,Duration,Track start,Track stop,Track disp.,Track X,Track Y,Track Z,Mean sp.,Max speed,Min speed,Med. speed,Std speed,Mean Q,Total dist.,Max dist.,Cfn. ratio,Mn. v. line,Fwd. progr.,Mn. ? rate
,,,,,,,,,(sec),(sec),(sec),(micron),(micron),(micron),(micron),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(micron/sec),(quality),(micron),(micron),,(micron/sec),,(rad/sec)
Track_7,7,7,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,1.0457483975590474,1772.256610629263,3105.6036205848404,0.0,0.0025346715221312853,0.004390146814412781,3.326621811670699E-4,0.0028211957696856094,0.0016339540703478265,1.5368036202022008,18.253530865562727,8.980527775158059,0.05729019800393608,1.4521183337783938E-4,0.05729019800393608,9.122648690864814E-4
Track_8,8,8,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,3.1186920567787704,1821.810102549117,3109.386071125218,0.0,9.283903867823334E-4,0.001793682511470591,1.4383663783603366E-4,5.710592411563121E-4,7.759066131649227E-4,1.382749080657959,5.571531469481305,3.1186920567787704,0.5597549029134556,5.196710708191305E-4,0.5597549029134555,0.0013684575802081812
Track_9,9,9,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,5.747837305050851,1988.5957542473013,3109.0426467959937,0.0,0.0010847346763242284,0.0019529620996366999,4.4762214054452456E-5,0.001176679971525424,8.670243094685602E-4,1.4394185741742451,6.509797463677337,5.747837305050851,0.8829517872287135,9.577684211294375E-4,0.8829517872287136,6.066211533305224E-4
Track_10,10,10,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,21.49815316869196,1854.5531476713682,3112.5927956276896,0.0,0.003207920516174687,0.004672775362070571,0.0011610272977951985,0.00390787881040309,0.0014641535584706024,1.4560784101486206,23.101958437213867,21.49815316869196,0.9305770862292605,0.002985217326796905,0.9305770862292604,5.327830595711635E-4
Track_19,19,19,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,6.718488295068019,1771.131457342194,3146.4163946438516,0.0,0.002965462930920781,0.0064269720642974384,4.828912917484459E-4,0.0036397465944247274,0.002306744989546254,1.3619743585586548,21.35589115497265,8.56692798004677,0.3145964851718979,9.329242149752322E-4,0.31459648517189787,0.0014762825725634931
Track_25,25,25,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,26.064398357024032,1458.939872507483,3169.514684055209,0.0,0.004985171551935762,0.007712898565825786,5.872835090465053E-4,0.0061619924586175405,0.002857572027031346,1.366104347365243,35.90089761093367,26.064398357024032,0.7260096569030097,0.0036192826880235263,0.7260096569030096,7.316482135942728E-4
Track_29,29,29,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,53.82456633884942,1894.3154241508898,3233.807540020188,0.0,0.007920009864670376,0.011879109569497753,0.0033775121941803433,0.009072650577364949,0.0029430820807626102,1.4093916245869227,57.03624444352515,53.82456633884942,0.9436905754225141,0.007474038666542774,0.943690575422514,4.0069758341657985E-4
Track_45,45,45,6,1,0,0,0,1,7201.537045800001,0.0,7201.537045800001,14.38644056297911,1679.104003247052,3322.6591699493806,0.0,0.0024791000606659863,0.005791495735139992,8.276890506283389E-4,0.0022371522843815193,0.001978261110321101,1.3650612235069275,15.871214666026445,14.38644056297911,0.9064486156673561,0.0019976902807671325,0.8058126868144533,2.1739628529989966E-4
Track_53,53,53,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,13.231529536746264,2120.2007336003876,3365.121187077551,0.0,0.003004352182489186,0.0060623030111883105,8.66578379117622E-4,0.0032924850426648816,0.001819878834754835,1.5211055789675032,21.635953540825955,13.231529536746264,0.6115528724804772,0.0018373202071442522,0.6115528724804771,0.0012287588601387893
Track_55,55,55,6,1,0,0,0,1,7201.537045800001,0.0,7201.537045800001,14.006357390899984,1761.435201027067,3380.256159865541,0.0,0.0038574395991081006,0.007421870527846611,9.442721674298155E-4,0.003907899462018446,0.0023583150224270504,1.4614606300989788,27.84005893692537,15.124708459967753,0.5031008527184833,0.0019449122182977055,0.5041977115461248,0.0010931704053488915
Track_59,59,59,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,4.387284318822941,2080.6166503289023,3392.001887489227,0.0,0.0018680420945474752,0.004331677543746234,6.961211379897331E-4,0.0017235032593958214,0.0014010051663627132,1.4609723261424474,13.45277434699747,8.199944087507388,0.3261248725101927,6.092149899279687E-4,0.3261248725101927,0.0010415353150035455
Track_68,68,68,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,10.951914725770791,2045.756060077612,3465.688032366152,0.0,0.0023502317583352587,0.004566690091676983,0.0011143764480024765,0.0025310162947905874,0.0014861322055067427,1.449956740651812,16.925281073867044,11.91924938305172,0.6470743190599508,0.0015207746146578588,0.6470743190599509,6.110076704851363E-4
Track_88,88,88,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,14.818693568253618,2097.288205410963,3558.782628093425,0.0,0.002139566249916092,0.005356478542603846,9.702031659215698E-4,0.001551131596535109,0.0016369473811020127,1.599663189479283,15.40816561071412,14.818693568253618,0.96174287988892,0.0020577126069074394,0.9617428798889202,2.702143334148717E-4
Track_91,91,91,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,23.52311186442708,1442.2309180593202,3565.106328934376,0.0,0.0036248388554105623,0.01068434410732759,4.105265990943832E-4,0.0029218699456461093,0.003985251936984617,1.600643583706447,26.104411302294437,24.28238350879466,0.9011163512566753,0.003266401563280989,0.9011163512566753,8.804509048665927E-4
Track_93,93,93,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.39658063222872,1845.4904230594827,3571.796428861092,0.0,0.0016443793219138017,0.0038617671516347767,5.50001234734234E-4,0.0014098763627236873,0.00120812625423332,1.5190094368798392,11.842058604109729,9.106374378529623,0.7090473804372769,0.001165942850648207,0.709047380437277,4.71095032573753E-4
Track_101,101,101,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,7.98560349520577,1736.733401494729,3602.1940387161303,0.0,0.0020610835118122857,0.0031858062885710484,0.0011005370711641325,0.002234817497727114,7.13859220571228E-4,1.4392600911004203,14.842969264803738,7.98560349520577,0.5380057960600622,0.001108874875518837,0.538005796060062,0.0011196258998665922
Track_119,119,119,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,10.089932282660971,1799.7299519573703,3677.3582474608374,0.0,0.001656869579932687,0.004130240498241476,6.950760872609025E-4,0.0013779414053089545,0.0013004806132534015,1.5099539586475916,11.932007659944333,10.089932282660971,0.8456189913900914,0.0014010803830476035,0.8456189913900916,2.4455889963457547E-4
Track_125,125,125,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,12.173374207964448,1446.100124666285,3707.2669711407348,0.0,0.0023597033593706707,0.006990006070657592,5.337216078402843E-4,0.002043147954180192,0.0023950053780944615,1.4578596353530884,16.993491159606595,12.173374207964448,0.7163551087666123,0.0016903855566589173,0.7163551087666123,9.120336430835129E-4
Track_128,128,128,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,19.42360406511936,1548.3290713628387,3720.728672010819,0.0,0.0031362849641426082,0.007380483165601151,4.6231150308720793E-4,0.002468651706803406,0.002622010108221044,1.515661324773516,22.58607235545852,19.42360406511936,0.8599814859100606,0.002697147003700741,0.8599814859100605,9.352228179541396E-4
Track_134,134,134,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,15.534110379282138,1788.2421001478867,3756.272721192058,0.0,0.0032463401304199816,0.010100128553518963,3.593470742078937E-4,0.0030056176488498874,0.003684001257161076,1.4340450763702393,23.378638712486705,16.353700106729654,0.6644574378483917,0.0021570548454432747,0.6644574378483917,8.968960303396663E-4
Track_143,143,143,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.415797770572746,1449.7303433431894,3817.1579796063243,0.0,0.001512152199392974,0.0037541310892204925,3.882198380636274E-4,0.001523743143574993,0.0011897950279790512,1.4886093309947424,10.889820082816453,8.415797770572746,0.7728132977929011,0.001168611327977673,0.7728132977929012,9.432820483388119E-4
Track_145,145,145,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,5.564988299372215,1898.661233029932,3825.508093743613,0.0,0.0011486759458914073,0.0020113615869624623,5.120570757453017E-4,8.834741885752785E-4,6.344373895331935E-4,1.4395226041475933,6.893526981630272,5.564988299372215,0.8072773653025048,9.273000911855778E-4,0.8072773653025047,8.563388110173907E-4
Track_154,154,154,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,12.450157888782233,1632.1931131431702,3861.3133580170106,0.0,0.0026640368831882125,0.005506785688583546,6.742303243420818E-4,0.0022369076151573276,0.0017675873670184516,1.4609919445855277,19.18516030565748,12.450157888782233,0.6489472952233204,0.0017288195297201553,0.6489472952233204,0.001331151174709016
Track_161,161,161,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,9.420531973052528,1584.5916977532056,3931.612534753528,0.0,0.002907324435489401,0.0056255496541615544,0.0013744670644079014,0.003001925639661175,0.0014712887148955517,1.5510730743408203,20.937204626336495,13.784204277602036,0.44994220294349263,0.0013081279611755472,0.4499422029434927,8.790294201490017E-4
Track_165,165,165,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.59406983744321,1987.929718427272,3957.185975001492,0.0,0.006787197975782453,0.012126685558848908,0.0029271861420609303,0.006967975060900724,0.003670186579661909,1.436564632824489,48.878257659776104,12.900429530014126,0.17582602672262634,0.001193366052661681,0.17582602672262634,0.0016490699512677856
Track_169,169,169,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,20.184467048146796,1496.1709781129562,3963.692067992489,0.0,0.004003837247158737,0.01095448996472616,0.0013639375329390817,0.0028651513807993207,0.003604912375496279,1.3387017931256975,28.83378226076754,20.184467048146796,0.7000284203300874,0.0028027998633872965,0.7000284203300875,7.962046860560424E-4
Track_183,183,183,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.515323660476003,1740.70938729781,4054.8595026969756,0.0,0.0016031575337526983,0.0042991827531096635,7.926934547649387E-4,0.001206520393725519,0.0013375107059081862,1.5331543684005737,11.545198369573422,9.51638715538936,0.7375640840366636,0.0011824314179487857,0.7375640840366637,7.831108224852356E-4
Track_184,184,184,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,1.9646047505920776,1504.7404637760503,4077.049069470225,0.0,0.0016723667823848984,0.004302640826497202,7.405782390267474E-4,0.0012434401362726598,0.001384682465826891,1.357602630342756,12.043611337510193,6.083417947889766,0.16312422375116478,2.7280353320376967E-4,0.16312422375116478,7.285054683462546E-4
Track_186,186,186,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,11.601780841420108,1722.9358598740928,4084.2623182444636,0.0,0.0017044228605445806,0.004218967544783451,5.0950638212328E-4,0.0015033833691105894,0.0013771408895041858,1.4880667754581995,12.274464371920205,11.601780841420108,0.9451965063307392,0.0016110145330969822,0.9451965063307392,3.101178710407801E-4
Track_187,187,187,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,7.6820505109035535,1621.9538364833377,4083.831265520222,0.0,0.00225162242883752,0.00624643254995631,3.035076879719141E-4,0.0015977008755288895,0.0023808400629674476,1.5056922833124797,13.512618612022981,7.950478562824674,0.5685093860392371,0.0012800684846105944,0.5685093860392371,0.0012010726422227859
Track_194,194,194,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,26.50639033196219,2069.7315689652396,4126.169351375472,0.0,0.003981070809773911,0.005705772056275357,0.0016815045281666915,0.0039980724496804475,0.0015060436716133828,1.4550148589270455,28.66982891853982,26.50639033196219,0.9245395362237894,0.003680657360142436,0.9245395362237891,4.177938014162284E-4
Track_200,200,200,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,17.761674516611446,2019.837073504876,4158.914317303718,0.0,0.0026334805519671366,0.006445120530651615,3.8885837445805653E-4,9.406787813074364E-4,0.002942208558680564,1.5116841111864363,18.965107754385173,17.761674516611446,0.9365448773948851,0.0024663727206638768,0.9365448773948852,8.091656205748458E-4
Track_202,202,202,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.820663352902368,2133.166988317149,4170.889207572056,0.0,0.0015532763626285011,0.003990580884664278,3.716589339520766E-4,0.0017149113461423118,0.001347736901439781,1.4909320388521468,11.185977267834627,9.11264797344559,0.7885465115565952,0.0012248306572340214,0.7885465115565952,4.4967332467333E-4
Track_206,206,206,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,10.964211002271355,1520.474012455337,4185.009761666941,0.0,0.002814318167977206,0.005464474182618103,5.502155584562276E-4,0.0031847882854611083,0.0017441646286749963,1.4283684832709176,20.26741654535584,14.710937303849583,0.5409772369228648,0.0015224820663341278,0.5409772369228648,0.001195341431445163
Track_207,207,207,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,7.502308763329657,1759.0094583139721,4199.033450452704,0.0,0.001316018768167732,0.003226058128082967,2.877810621605856E-4,0.0013775651535754907,0.0011227300463952736,1.557341115815299,9.477357911928005,7.8281970259815195,0.791603401818075,0.0010417649337380091,0.7916034018180749,5.368130355551756E-4
Track_212,212,212,6,1,0,0,0,1,7201.537045800001,0.0,7201.537045800001,10.33937901950367,1662.9448846902967,4219.174676404741,0.0,0.004733343167811991,0.007624278588056565,0.0012019046983350592,0.0042086131173875805,0.0026978362620567104,1.3336073557535808,29.848715346332156,11.342950793994587,0.3463927642961085,0.0014357183686965391,0.30332015190865746,5.132724815433054E-4
Track_216,216,216,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,9.258363900707664,1868.4030888325008,4256.668922272659,0.0,0.0024478708716312914,0.0048679011161027646,0.0013788446441139212,0.0022334503892081485,0.0012497287231613395,1.482445240020752,17.628432765387483,9.258363900707664,0.5251949520371422,0.0012856094250195133,0.5251949520371421,0.001448088673264014
Track_219,219,219,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,6.93171642710132,1436.3964709442737,4268.506986022311,0.0,0.001619143810710717,0.0035396773197012483,5.607168147359558E-4,0.0015628393606710066,0.001061487324361707,1.542964151927403,11.660324135311015,7.637947224448246,0.5944703034549418,9.625329124903909E-4,0.5944703034549418,9.811276361662894E-4
Track_228,228,228,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,4.077295004819555,1776.1981885269909,4331.631305107476,0.0,0.0013783257613782924,0.0034077664193279725,3.5555456592430406E-4,0.0013278810268854107,0.0011116856825102057,1.4769889456885201,9.926064031746265,4.335572498129225,0.4107665426879427,5.661701076990876E-4,0.41076654268794277,0.0010429768227753391
Track_235,235,235,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,10.24137518466968,1836.2816100995803,4367.78007678787,0.0,0.0020383291721000436,0.004934028923593786,5.917383392160491E-4,0.0017131274120303476,0.0015291663868765531,1.4341157674789429,14.679103044413306,10.24137518466968,0.6976839902058884,0.0014221096301438231,0.6976839902058882,6.210645764973463E-4
Track_236,236,236,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,5.028172387737331,1776.6362631739232,4368.953909399832,0.0,0.0017348746701219262,0.0050687715743641506,5.96681332246791E-4,0.001306083977087746,0.0016829609888666121,1.5068889515740531,12.493764206703108,7.455342696302283,0.4024545608952372,6.982082235721894E-4,0.40245456089523723,0.0011299683833356276
Track_244,244,244,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,11.902583080811084,1922.1865111504328,4396.604790090718,0.0,0.003490916789340828,0.006057085990407713,0.001191244243542104,0.003779441650977819,0.0020256894929802597,1.3938117623329163,20.949972151869307,11.902583080811084,0.5681431457057593,0.0019833404460931473,0.5681431457057592,0.001128553230939978
Track_245,245,245,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,19.98872504011481,1923.586249360135,4402.557450081503,0.0,0.0039671868846397045,0.009014814667023441,6.988661578282861E-4,0.0027383575743522514,0.0033302207829620303,1.3844560583432515,23.80820276445394,19.98872504011481,0.8395730344651771,0.003330743131027409,0.8395730344651771,8.491526035553491E-4
Track_249,249,249,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,13.37100863840197,1780.6326318851486,4435.332058989938,0.0,0.0024646612826529036,0.006428005086016049,7.348187027403958E-4,0.0015410052436811684,0.0022359036770339853,1.6711903469903129,17.74934953237383,13.37100863840197,0.753323867672671,0.0018566881699511714,0.7533238676726709,5.918684555756739E-4
Track_256,256,256,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,7.311775859689431,1511.7275329436097,4474.177586427175,0.0,0.00195668822069474,0.00633055773818921,3.2485635431508367E-4,0.0010510502594092096,0.0024655878668515237,1.3958516518274944,11.742635590344713,8.4879027712428,0.6226690595509478,0.0012183692142144107,0.6226690595509475,0.00169917989704134
Track_261,261,261,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,1.3800000000001091,1413.1200000000001,4522.892500000001,0.0,9.198036416218661E-4,0.002012070466047311,0.0,8.623159140209252E-4,7.440164669874103E-4,1.6645287076632183,5.520000000001346,2.7600000000002183,0.2499999999999588,2.299509104054286E-4,0.24999999999995878,0.0013087175558259459
Track_264,264,264,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,20.261868653396377,1530.366886476781,4544.611114219877,0.0,0.0037319951451195883,0.0073910060783522556,0.0012092236753904887,0.0033680355549743674,0.0023982523976649258,1.54261657169887,26.876101292324464,21.924962973251183,0.7538991028874771,0.0028135477918860776,0.7538991028874771,5.170518515113069E-4
Track_266,266,266,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,13.970599177837398,2049.691182797288,4566.324954193861,0.0,0.00258198593484695,0.003904420181900439,9.513875071716155E-4,0.0033812358547760423,0.0012609919088949618,1.517348085130964,18.594267361534854,13.970599177837398,0.7513390501600383,0.0019399468598144856,0.7513390501600381,0.0010679754817045912
Track_267,267,267,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,6.129092015382,1967.230237531621,4566.2394379765165,0.0,0.0015344728319373149,0.0056566213421391075,2.024797209884736E-4,5.990836838144052E-4,0.002311451596244361,1.607564886411031,9.208802454141843,7.288660620414638,0.6655688452329996,0.0010212973107939294,0.6655688452329996,0.00131205933405875
Track_274,274,274,6,0,0,0,0,0,6001.280871500001,1200.2561743,7201.537045800001,6.1100553266228825,1796.1601812930614,4657.5084859480585,0.0,0.0011594434767766369,0.0017306005688253153,9.460184904168532E-5,0.0013288179742539843,6.405315793686901E-4,1.6164561907450359,6.958145958765086,6.1100553266228825,0.8781154294307559,0.001018125206510405,0.8781154294307558,6.477451346800971E-4
Track_275,275,275,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,10.69119223423643,1683.2633703817335,4674.841891893991,0.0,0.0036601379115482223,0.005711382585394368,0.0015382927046734057,0.00398507674420028,0.0015374058457879002,1.3541321924754552,26.358618762751576,14.151607058252813,0.40560517720847283,0.0014845708862209668,0.40560517720847294,0.0014054760680783473
Track_291,291,291,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,8.397857826994326,1965.8649156712838,4765.929186678283,0.0,0.002052829309956959,0.004364606516494878,2.8157654702309345E-4,0.0029093145138432428,0.001599155967029073,1.419931445802961,14.78352632435909,9.391685313014795,0.5680551204591167,0.0011661202009496056,0.5680551204591167,8.701736615023263E-4
Track_292,292,292,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,14.913948609119108,1909.1796304271288,4770.020109160943,0.0,0.0023477917717317485,0.004418037693110404,8.760846605772542E-4,0.0020350948823406527,0.0012796708501120458,1.572311622755868,16.907709419950606,14.913948609119108,0.8820797802167739,0.002070939650003891,0.8820797802167739,4.3624224497366135E-4
Track_293,293,293,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,4.218657444651315,2140.813716480325,4777.107930749181,0.0,0.0011346283502430953,0.004220822359398069,0.0,8.623159140201678E-4,0.0015698292032740517,1.628410475594657,8.17106809749059,5.066068097491027,0.5162920433800942,5.857995894239929E-4,0.5162920433800943,0.0
Track_294,294,294,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,11.630138258248994,1599.6761597021655,4786.402733511064,0.0,0.002923262337247496,0.0048680575322100645,9.363023672802325E-4,0.0028313580561817836,0.0015794126016674972,1.4825444902692522,21.051982016279734,12.873354449576702,0.5524486126415687,0.0016149522225997286,0.5524486126415687,0.0011702989436487047
Track_296,296,296,7,0,0,0,0,0,7201.537045800001,0.0,7201.537045800001,15.180739938414295,1543.4306942331557,4794.304351514897,0.0,0.0024753639048808937,0.005585399600731387,6.157256282662005E-4,0.0023005438320830374,0.0018797288318670243,1.491126537322998,17.826424862835903,15.180739938414295,0.8515863419177634,0.0021079860926727905,0.8515863419177633,7.435796510460841E-4
