LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID31488,31488,0,0.10987923294305801,968.4152421038104,1331.010332752583,0.0,1799.4137446000002,1,10.0,1,,21.346788990825686,20.0,0.0,57.0,58170.0,19.631061915367354,0.48929247059430875,0.7145083342966292
ID32770,32770,0,0.061418741941452026,968.4152421038104,1332.0453330113332,0.0,26991.206169000005,15,10.0,1,,15.158165137614679,19.0,0.0,36.0,41306.0,12.810788846741765,0.38399376561145626,0.6565847573313229
ID32198,32198,0,0.07491689175367355,968.4152421038104,1334.1153335288334,0.0,17994.137446,10,10.0,1,,19.51302752293578,23.0,0.0,47.0,53173.0,16.772937124889513,0.3838208466242067,0.6453483798536036
ID33223,33223,0,0.05261263996362686,968.4152421038104,1329.630332407583,0.0,32389.447402800004,18,10.0,1,,13.85834862385321,17.0,0.0,34.0,37764.0,11.697473316930411,0.35312904129411926,0.6183631987158507
ID33673,33673,0,0.05229690670967102,968.4152421038104,1329.285332321333,0.0,39587.102381200006,22,10.0,1,,13.856146788990825,18.0,0.0,34.0,37758.0,11.681587001273124,0.34919596860533786,0.6139949649334379
ID31371,31371,0,0.10636088252067566,968.4152421038104,1329.630332407583,0.0,5398.2412338,3,10.0,1,,21.928073394495414,24.0,0.0,56.0,59754.0,19.226277432218396,0.4777350363279166,0.7374384697134323
ID34125,34125,0,0.04072035104036331,968.4152421038104,1328.595332148833,0.0,46784.75735960001,26,10.0,1,,11.873761467889908,15.0,0.0,31.0,32356.0,10.099951548003009,0.29776930248661626,0.539487581303194
ID34575,34575,0,0.03233098238706589,968.4152421038104,1328.940332235083,0.0,53982.41233800001,30,10.0,1,,10.62091743119266,13.0,0.0,29.0,28942.0,9.101027997526197,0.2529035337564176,0.4711279191279963
ID32658,32658,0,0.06875023990869522,968.4152421038104,1331.010332752583,0.0,23392.378679800004,13,10.0,1,,17.288440366972477,22.0,0.0,42.0,47111.0,14.676482905205852,0.3901184366000354,0.6611629225595591
ID31252,31252,0,0.08982808887958527,968.4152421038104,1331.3553328388332,0.0,3598.8274892000004,2,10.0,1,,19.16110091743119,22.0,0.0,51.0,52214.0,16.77866491822425,0.4446263513276232,0.7029634073993765
ID32084,32084,0,0.09616846591234207,968.4152421038104,1334.4603336150833,0.0,14395.309956800002,8,10.0,1,,20.84,25.0,0.0,50.0,56789.0,17.89870174702842,0.4715636936407545,0.7462210148937043
ID33560,33560,0,0.049742940813302994,968.4152421038104,1328.940332235083,0.0,37787.6886366,21,10.0,1,,13.382385321100918,17.0,0.0,32.0,36467.0,11.30185153855291,0.3394892342506437,0.6002065177771562
ID33113,33113,0,0.05353733152151108,968.4152421038104,1329.975332493833,0.0,30590.0336582,17,10.0,1,,14.104954128440367,18.0,0.0,34.0,38436.0,11.857078146533617,0.35694484753164235,0.6258394169228313
ID31964,31964,0,0.08513335138559341,968.4152421038104,1336.8753342188336,0.0,10796.4824676,6,10.0,1,,20.359633027522936,21.0,0.0,50.0,55480.0,17.931215036894397,0.4132951521106928,0.6640758159005671
ID34013,34013,0,0.0487775057554245,968.4152421038104,1328.2503320625829,0.0,44985.343615000005,25,10.0,1,,13.190091743119266,16.0,0.0,34.0,35943.0,11.167387693595652,0.33584896448167867,0.59389938254653
ID32542,32542,0,0.07443885505199432,968.4152421038104,1332.0453330113332,0.0,21592.9649352,12,10.0,1,,18.7548623853211,22.0,0.0,44.0,51107.0,16.09804130780047,0.3928054883675703,0.6571400217590818
ID34463,34463,0,0.034811947494745255,968.4152421038104,1328.595332148833,0.0,52182.99859340001,29,10.0,1,,11.034495412844036,14.0,0.0,30.0,30069.0,9.454053769891072,0.26511162829221074,0.48917509232762546
ID34912,34912,0,0.03312152251601219,968.4152421038104,1329.630332407583,0.0,59380.65357180001,33,10.0,1,,10.486605504587155,13.0,0.0,31.0,28576.0,9.166488339626703,0.25412199864365903,0.4636224016798789
ID31845,31845,0,0.09358567744493484,968.4152421038104,1338.6003346500836,0.0,7197.654978400001,4,10.0,1,,21.21137614678899,23.0,0.0,53.0,57801.0,18.64852125071232,0.43954734365557324,0.6945989919454546
ID31142,31142,0,0.06488620489835739,968.4152421038104,1334.4603336150833,0.0,0.0,0,10.0,1,,17.00330275229358,19.0,0.0,41.0,46334.0,14.676203809255878,0.3702129172265228,0.626055823436213
ID33448,33448,0,0.049074437469244,968.4152421038104,1328.940332235083,0.0,35988.274892,20,10.0,1,,13.25211009174312,16.0,0.0,33.0,36112.0,11.1949714752423,0.3380530416228943,0.5981409796711766
ID32427,32427,0,0.085199274122715,968.4152421038104,1333.0803332700832,0.0,16194.723701400002,9,10.0,1,,19.76073394495413,24.0,0.0,47.0,53848.0,16.886726344293557,0.4337837589942333,0.7080716923055379
ID33003,33003,0,0.06119748204946518,968.4152421038104,1332.0453330113332,0.0,28790.619913600003,16,10.0,1,,15.29651376146789,19.0,0.0,36.0,41683.0,12.907106502525096,0.3835832277249576,0.6571248401063106
ID33899,33899,0,0.06323326379060745,968.4152421038104,1329.630332407583,0.0,43185.9298704,24,10.0,1,,15.071559633027523,18.0,0.0,38.0,41070.0,12.976328921834938,0.3878027234001112,0.6491117426195845
