LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID165890,165890,0,0.06398575752973557,551.4026348976524,2131.0925904113737,0.0,3598.8151994000004,2,10.0,1,,22.042201834862386,22.0,12.0,34.0,60065.0,4.867108688500753,0.45453623750030053,2.830465677637362
ID188290,188290,0,0.034899163991212845,517.166473790157,2114.229519786414,0.0,59380.45079010001,33,10.0,1,,15.553394495412844,15.0,10.0,22.0,42383.0,2.270402771498958,0.3240864345211684,3.3534882707790157
ID179328,179328,0,0.03502408415079117,509.3147306258728,2105.171197351776,0.0,37787.5595937,21,10.0,1,,14.502385321100917,14.0,10.0,20.0,39519.0,2.3220227092643735,0.36024263310839305,3.308123379768239
ID172545,172545,0,0.05207299068570137,547.4417343998966,2142.653398692191,0.0,17994.075997000004,10,10.0,1,,19.041100917431194,19.0,10.0,28.0,51887.0,3.58069328849913,0.4291066684384565,3.1934163620502907
ID171206,171206,0,0.05410011112689972,546.1878751627779,2141.704904487046,0.0,19793.483596700004,11,10.0,1,,19.618715596330276,20.0,11.0,28.0,53461.0,3.6726779004655685,0.43196446564121554,3.222801125345669
ID182087,182087,0,0.034789469093084335,515.0447386177751,2107.993937797787,0.0,43185.78239280001,24,10.0,1,,15.037064220183487,15.0,10.0,22.0,40976.0,2.2191974209184036,0.3434639690793057,3.4645933870598973
ID185543,185543,0,0.03288418799638748,520.9030095446041,2113.9094315580232,0.0,53982.22799100001,30,10.0,1,,14.897981651376147,15.0,10.0,21.0,40597.0,2.151190540426352,0.3205118411959851,3.3618654684929252
ID169867,169867,0,0.06756093353033066,534.0101023634392,2141.4087127590183,0.0,8997.037998500002,5,10.0,1,,23.17137614678899,23.0,13.0,36.0,63142.0,4.757441320917327,0.4643714149413756,3.0890334999809146
ID175945,175945,0,0.03666729852557182,503.66746930778453,2115.1128813012906,0.0,34188.7443943,19,10.0,1,,14.956330275229357,15.0,9.0,22.0,40756.0,2.5111939773553993,0.36450705589331933,3.1820348756220493
ID168527,168527,0,0.05902499333024025,533.2643971937122,2148.2197312561843,0.0,12595.853197900002,7,10.0,1,,21.724403669724772,21.0,13.0,32.0,59199.0,3.9008464740845077,0.4260531684365612,3.3277223460246685
ID178642,178642,0,0.03637746721506119,506.2449081373217,2109.0951359251594,0.0,35988.15199400001,20,10.0,1,,14.562935779816513,14.0,9.0,21.0,39684.0,2.46491210222972,0.37525593738655455,3.2241967566134613
ID181394,181394,0,0.03236016258597374,512.9381501815458,2110.8185152318424,0.0,44985.1899925,25,10.0,1,,14.189724770642203,14.0,9.0,20.0,38667.0,2.0590504609826517,0.3351721148119106,3.4599323201886154
ID166545,166545,0,0.06760706752538681,549.3694868375079,2127.5935042601996,0.0,1799.4075997000002,1,10.0,1,,22.451743119266055,22.0,12.0,36.0,61181.0,5.120533375394187,0.47791531317344066,2.8357390012096904
ID177297,177297,0,0.04287925735116005,512.5277520177574,2120.1701232298406,0.0,30589.929194900003,17,10.0,1,,17.40697247706422,17.0,10.0,25.0,47434.0,3.2975131645064897,0.3566979861122804,2.775774471505383
ID184855,184855,0,0.03346150368452072,520.5812706772821,2112.56993983917,0.0,52182.8203913,29,10.0,1,,14.832660550458716,15.0,10.0,21.0,40419.0,2.1025204449348545,0.3323810208562411,3.5197888046116987
ID173908,173908,0,0.051617104560136795,539.1542530236462,2148.9674737095306,0.0,21592.891196400004,12,10.0,1,,19.540550458715597,19.0,12.0,28.0,53248.0,3.419558561298894,0.4077209948853052,3.3101161351421937
ID187604,187604,0,0.0347510389983654,515.1155603148546,2109.328387325355,0.0,61179.85838980001,34,10.0,1,,15.499449541284404,15.0,10.0,22.0,42236.0,2.241581507723521,0.3251639917973194,3.3933179548247194
ID167195,167195,0,0.06014586612582207,542.1335586452786,2124.9694311202798,0.0,5398.222799100001,3,10.0,1,,21.603669724770644,21.0,12.0,32.0,58870.0,4.194516178318198,0.4373556302906229,3.1343402396458764
ID189662,189662,0,0.03242916986346245,513.38999023243,2104.3890519252545,0.0,64778.67358920001,36,10.0,1,,14.572477064220184,15.0,9.0,20.0,39710.0,2.1078602441900545,0.3223102776269562,3.370251759166438
ID184163,184163,0,0.034016769379377365,521.0949952341692,2113.8777675224987,0.0,50383.41279160001,28,10.0,1,,14.943119266055046,15.0,10.0,21.0,40720.0,2.1634888719857925,0.3345891346266181,3.463226066070054
ID180705,180705,0,0.03148847445845604,515.7580895959975,2107.750281324768,0.0,41386.3747931,23,10.0,1,,14.159266055045872,14.0,9.0,20.0,38584.0,2.130548257646563,0.3225404889670768,3.241564188243192
ID186916,186916,0,0.03624118119478226,519.2355400008141,2115.1281466682726,0.0,57581.04319040001,32,10.0,1,,15.951926605504587,16.0,10.0,22.0,43469.0,2.3286114156942253,0.32917138606757146,3.3930261681847034
ID173226,173226,0,0.04980531707406044,533.4874462001117,2154.0211419764946,0.0,23392.298796100004,13,10.0,1,,18.622385321100918,18.0,12.0,28.0,50746.0,3.400809401768346,0.410622971029497,3.1879778906352283
ID169195,169195,0,0.06789495795965195,534.2543244683793,2144.1400767526648,0.0,10796.445598200002,6,10.0,1,,23.217247706422018,23.0,12.0,36.0,63267.0,4.752748233403137,0.4677029913274948,3.1133495933703292
